City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket,Year,Month,City_encoded,PM25_roll3,PM10_roll3,AQI_lag1,AQI_roll3,DayOfWeek
Bengaluru,2018-12-16,64.42,109.67,13.08,40.02,38.75,0.98,6.45,73.64,112.0,Moderate,2018,12,0,53.49666666666667,91.73333333333335,85.0,100.0,6
Bengaluru,2018-12-17,86.94,140.52,39.83,54.92,76.09,1.29,7.69,51.64,146.0,Moderate,2018,12,0,66.32666666666667,110.41666666666669,112.0,114.33333333333333,0
Bengaluru,2018-12-18,98.84,181.41,60.14,63.57,106.26,1.72,5.98,38.34,225.0,Poor,2018,12,0,83.39999999999999,143.86666666666667,146.0,161.0,1
Bengaluru,2018-12-19,61.84,132.37,15.76,47.79,47.55,1.11,6.12,57.86,142.0,Moderate,2018,12,0,82.54,151.43333333333337,225.0,171.0,2
Bengaluru,2018-12-20,45.7,105.66,11.87,35.34,35.33,0.83,6.04,64.96,130.0,Moderate,2018,12,0,68.79333333333334,139.81333333333336,142.0,165.66666666666666,3
Bengaluru,2018-12-21,51.63,106.8,22.16,38.9,48.19,0.99,5.88,56.78,116.0,Moderate,2018,12,0,53.05666666666667,114.94333333333334,130.0,129.33333333333334,4
Bengaluru,2018-12-22,42.57,93.24,12.09,35.19,35.22,0.91,6.01,41.65,109.0,Moderate,2018,12,0,46.63333333333333,101.90000000000002,116.0,118.33333333333333,5
Bengaluru,2018-12-23,37.34,86.46,9.1,23.96,25.68,0.82,4.98,46.25,87.0,Satisfactory,2018,12,0,43.84666666666667,95.50000000000001,109.0,104.0,6
Bengaluru,2018-12-24,43.13,85.68,10.4,27.87,29.5,0.85,5.33,41.44,79.0,Satisfactory,2018,12,0,41.01333333333334,88.46000000000002,87.0,91.66666666666667,0
Bengaluru,2018-12-25,57.89,102.48,10.72,33.44,33.96,0.93,5.24,54.0,103.0,Moderate,2018,12,0,46.120000000000005,91.54000000000002,79.0,89.66666666666667,1
Bengaluru,2018-12-26,59.38,100.47,10.07,33.7,33.88,1.01,5.27,55.22,118.0,Moderate,2018,12,0,53.46666666666667,96.21000000000004,103.0,100.0,2
Bengaluru,2018-12-27,57.28,107.8,12.41,31.17,34.5,0.9,5.67,55.3,117.0,Moderate,2018,12,0,58.18333333333334,103.58333333333336,118.0,112.66666666666667,3
Bengaluru,2018-12-28,68.37,111.01,9.44,31.77,32.0,0.91,6.12,57.62,123.0,Moderate,2018,12,0,61.67666666666667,106.42666666666669,117.0,119.33333333333333,4
Bengaluru,2018-12-29,65.81,106.31,11.15,31.32,32.97,0.89,6.07,47.62,124.0,Moderate,2018,12,0,63.82,108.37333333333335,123.0,121.33333333333333,5
Bengaluru,2018-12-30,64.29,100.07,8.74,28.97,27.6,0.85,5.34,64.73,127.0,Moderate,2018,12,0,66.15666666666668,105.79666666666668,124.0,124.66666666666667,6
Bengaluru,2018-12-31,63.77,107.44,15.48,37.46,40.95,1.02,7.25,55.18,123.0,Moderate,2018,12,0,64.62333333333333,104.60666666666668,127.0,124.66666666666667,0
Bengaluru,2019-01-01,61.55,107.76,14.75,38.19,41.3,0.98,8.29,56.91,128.0,Moderate,2019,1,0,63.20333333333334,105.09000000000002,123.0,126.0,1
Bengaluru,2019-01-02,47.27,92.47,12.94,39.73,41.65,1.06,10.22,51.25,103.0,Moderate,2019,1,0,57.53,102.55666666666669,128.0,118.0,2
Bengaluru,2019-01-03,48.86,96.42,16.74,46.55,51.87,1.01,8.15,46.4,101.0,Moderate,2019,1,0,52.56,98.88333333333337,103.0,110.66666666666667,3
Bengaluru,2019-01-04,51.35,105.52,17.37,45.87,50.21,1.09,5.76,41.42,106.0,Moderate,2019,1,0,49.160000000000004,98.1366666666667,101.0,103.33333333333333,4
Bengaluru,2019-01-05,46.57,99.1,15.87,41.74,44.4,1.03,6.13,50.61,104.0,Moderate,2019,1,0,48.92666666666667,100.34666666666668,106.0,103.66666666666667,5
Bengaluru,2019-01-06,56.8,105.51,9.68,35.73,36.84,0.89,6.36,64.29,115.0,Moderate,2019,1,0,51.57333333333333,103.37666666666668,104.0,108.33333333333333,6
Bengaluru,2019-01-07,58.29,116.5,15.59,44.9,48.97,1.05,7.13,55.51,120.0,Moderate,2019,1,0,53.88666666666666,107.03666666666669,115.0,113.0,0
Bengaluru,2019-01-08,60.04,106.76,19.73,49.33,56.53,1.06,7.64,47.42,120.0,Moderate,2019,1,0,58.376666666666665,109.59000000000002,120.0,118.33333333333333,1
Bengaluru,2019-01-09,62.6,113.27,17.76,52.68,55.76,1.05,7.01,54.54,122.0,Moderate,2019,1,0,60.31,112.17666666666669,120.0,120.66666666666667,2
Bengaluru,2019-01-10,63.63,108.49,12.78,53.48,53.27,0.94,5.88,56.23,120.0,Moderate,2019,1,0,62.09,109.50666666666667,122.0,120.66666666666667,3
Bengaluru,2019-01-11,59.52,111.13,14.65,49.16,51.67,1.01,5.79,57.02,126.0,Moderate,2019,1,0,61.916666666666664,110.96333333333335,120.0,122.66666666666667,4
Bengaluru,2019-01-12,70.5,121.91,14.05,49.28,50.62,1.04,5.73,61.7,132.0,Moderate,2019,1,0,64.55,113.84333333333335,126.0,126.0,5
Bengaluru,2019-01-13,54.44,99.59,10.6,42.99,43.65,0.93,5.47,65.16,125.0,Moderate,2019,1,0,61.48666666666666,110.87666666666668,132.0,127.66666666666667,6
Bengaluru,2019-01-14,58.36,110.39,14.18,47.07,48.49,1.02,4.93,50.93,111.0,Moderate,2019,1,0,61.1,110.63000000000001,125.0,122.66666666666667,0
Bengaluru,2019-01-15,47.13,86.88,16.17,46.93,48.92,0.85,5.28,55.78,109.0,Moderate,2019,1,0,53.31,98.95333333333336,111.0,115.0,1
Bengaluru,2019-01-16,62.4,99.49,10.64,48.15,44.5,0.98,5.05,69.72,113.0,Moderate,2019,1,0,55.96333333333333,98.92000000000002,109.0,111.0,2
Bengaluru,2019-01-17,67.83,120.55,15.74,42.88,48.8,1.09,5.74,53.81,121.0,Moderate,2019,1,0,59.120000000000005,102.30666666666669,113.0,114.33333333333333,3
Bengaluru,2019-01-18,75.06,118.41,7.81,34.15,32.16,1.02,5.35,54.41,152.0,Moderate,2019,1,0,68.43,112.81666666666668,121.0,128.66666666666666,4
Bengaluru,2019-01-19,59.01,102.34,7.41,36.98,33.38,0.94,5.07,46.91,122.0,Moderate,2019,1,0,67.3,113.7666666666667,152.0,131.66666666666666,5
Bengaluru,2019-01-20,42.33,82.67,5.69,32.59,27.7,0.79,5.2,63.97,106.0,Moderate,2019,1,0,58.79999999999999,101.14000000000003,122.0,126.66666666666667,6
Bengaluru,2019-01-21,52.05,99.24,6.26,37.39,31.71,0.92,5.32,67.06,101.0,Moderate,2019,1,0,51.129999999999995,94.75000000000001,106.0,109.66666666666667,0
Bengaluru,2019-01-22,72.45,136.15,18.68,42.87,46.61,1.06,5.06,72.89,145.0,Moderate,2019,1,0,55.61000000000001,106.02000000000002,101.0,117.33333333333333,1
Bengaluru,2019-01-23,60.91,121.85,11.95,42.79,40.52,1.04,5.42,67.41,156.0,Moderate,2019,1,0,61.803333333333335,119.08,145.0,134.0,2
Bengaluru,2019-01-24,50.66,109.76,7.08,33.87,28.82,0.87,4.97,61.46,130.0,Moderate,2019,1,0,61.34,122.58666666666669,156.0,143.66666666666666,3
Bengaluru,2019-01-25,35.76,87.96,7.16,31.94,28.37,0.84,4.79,56.81,109.0,Moderate,2019,1,0,49.10999999999999,106.52333333333335,130.0,131.66666666666666,4
Bengaluru,2019-01-26,51.09,101.59,7.25,30.06,29.19,0.87,5.27,52.2,102.0,Moderate,2019,1,0,45.836666666666666,99.77000000000002,109.0,113.66666666666667,5
Bengaluru,2019-01-27,40.56,87.62,5.89,26.0,24.5,0.8,5.16,55.36,101.0,Moderate,2019,1,0,42.47,92.39000000000003,102.0,104.0,6
Bengaluru,2019-01-28,38.48,73.19,7.95,26.16,24.72,0.73,4.12,53.78,99.0,Satisfactory,2019,1,0,43.376666666666665,87.4666666666667,101.0,100.66666666666667,0
Bengaluru,2019-01-29,29.81,62.01,9.41,29.22,28.59,0.88,4.91,47.64,83.0,Satisfactory,2019,1,0,36.28333333333334,74.27333333333335,99.0,94.33333333333333,1
Bengaluru,2019-01-30,62.71,92.31,12.46,35.51,34.7,1.01,4.8,59.22,107.0,Moderate,2019,1,0,43.666666666666664,75.83666666666669,83.0,96.33333333333333,2
Bengaluru,2019-01-31,48.44,94.63,8.55,33.94,30.45,0.88,5.45,67.58,132.0,Moderate,2019,1,0,46.98666666666666,82.98333333333335,107.0,107.33333333333333,3
Bengaluru,2019-02-01,49.67,99.62,9.15,37.21,33.41,0.87,5.35,63.66,109.0,Moderate,2019,2,0,53.60666666666666,95.52000000000002,132.0,116.0,4
Bengaluru,2019-02-02,45.32,96.87,9.15,34.78,30.75,0.82,5.01,61.35,104.0,Moderate,2019,2,0,47.81,97.04000000000002,109.0,115.0,5
Bengaluru,2019-02-03,39.5,87.56,6.69,28.58,24.55,0.8,4.58,64.91,101.0,Moderate,2019,2,0,44.830000000000005,94.68333333333335,104.0,104.66666666666667,6
Bengaluru,2019-02-04,32.91,70.95,9.19,27.77,25.35,0.82,4.6,49.04,81.0,Satisfactory,2019,2,0,39.24333333333333,85.12666666666668,101.0,95.33333333333333,0
Bengaluru,2019-02-05,37.93,82.59,6.98,29.41,24.42,0.86,4.54,65.7,92.0,Satisfactory,2019,2,0,36.78,80.36666666666669,81.0,91.33333333333333,1
Bengaluru,2019-02-06,60.08,115.27,10.06,38.44,33.98,0.88,5.81,78.02,120.0,Moderate,2019,2,0,43.64000000000001,89.60333333333335,92.0,97.66666666666667,2
Bengaluru,2019-02-07,51.88,117.29,6.9,36.87,31.49,0.94,5.3,73.99,146.0,Moderate,2019,2,0,49.96333333333334,105.05000000000003,120.0,119.33333333333333,3
Bengaluru,2019-02-08,54.76,108.3,5.51,30.73,25.96,0.85,5.21,65.0,113.0,Moderate,2019,2,0,55.57333333333333,113.62,146.0,126.33333333333333,4
Bengaluru,2019-02-09,68.68,123.42,11.64,40.49,37.69,1.25,6.19,55.17,134.0,Moderate,2019,2,0,58.44,116.33666666666669,113.0,131.0,5
Bengaluru,2019-02-10,50.31,93.13,9.95,32.83,29.4,0.96,4.52,41.91,112.0,Moderate,2019,2,0,57.916666666666664,108.28333333333335,134.0,119.66666666666667,6
Bengaluru,2019-02-11,41.65,78.53,10.0,28.6,26.17,0.81,4.04,37.69,80.0,Satisfactory,2019,2,0,53.546666666666674,98.36000000000001,112.0,108.66666666666667,0
Bengaluru,2019-02-12,49.32,88.06,8.75,32.05,27.32,0.82,3.99,49.43,84.0,Satisfactory,2019,2,0,47.093333333333334,86.57333333333334,80.0,92.0,1
Bengaluru,2019-02-13,47.31,92.86,9.72,34.53,30.98,0.9,4.75,52.51,96.0,Satisfactory,2019,2,0,46.093333333333334,86.48333333333335,84.0,86.66666666666667,2
Bengaluru,2019-02-14,37.94,84.87,11.4,31.95,32.32,0.71,4.88,57.75,89.0,Satisfactory,2019,2,0,44.85666666666666,88.59666666666669,96.0,89.66666666666667,3
Bengaluru,2019-02-15,35.35,92.27,9.65,32.12,32.59,0.87,4.08,59.52,103.0,Moderate,2019,2,0,40.199999999999996,90.00000000000001,89.0,96.0,4
Bengaluru,2019-02-16,45.37,98.49,21.59,35.5,44.47,1.05,4.69,56.07,107.0,Moderate,2019,2,0,39.553333333333335,91.87666666666668,103.0,99.66666666666667,5
Bengaluru,2019-02-17,47.43,108.7,23.61,33.19,44.8,0.99,4.15,62.98,123.0,Moderate,2019,2,0,42.71666666666667,99.82000000000001,107.0,111.0,6
Bengaluru,2019-02-18,42.92,104.51,29.45,39.84,54.29,1.23,4.52,48.6,116.0,Moderate,2019,2,0,45.24,103.90000000000002,123.0,115.33333333333333,0
Bengaluru,2019-02-19,44.28,98.5,8.09,33.16,30.1,0.95,4.52,50.9,116.0,Moderate,2019,2,0,44.876666666666665,103.90333333333335,116.0,118.33333333333333,1
Bengaluru,2019-02-20,31.49,79.97,9.18,28.91,27.55,0.85,4.39,40.97,87.0,Satisfactory,2019,2,0,39.56333333333333,94.3266666666667,116.0,106.33333333333333,2
Bengaluru,2019-02-21,36.4,92.9,14.06,35.7,36.91,0.96,5.06,41.82,85.0,Satisfactory,2019,2,0,37.39,90.45666666666669,87.0,96.0,3
Bengaluru,2019-02-22,38.35,101.4,17.28,40.77,44.74,0.96,5.45,42.98,99.0,Satisfactory,2019,2,0,35.41333333333333,91.42333333333336,85.0,90.33333333333333,4
Bengaluru,2019-02-23,51.36,113.03,23.78,50.05,56.96,1.03,5.53,43.98,105.0,Moderate,2019,2,0,42.03666666666666,102.44333333333334,99.0,96.33333333333333,5
Bengaluru,2019-02-24,47.59,97.06,19.87,47.01,50.3,0.94,5.19,53.2,110.0,Moderate,2019,2,0,45.76666666666667,103.83000000000003,105.0,104.66666666666667,6
Bengaluru,2019-02-25,39.23,96.15,23.3,46.39,53.87,1.0,6.12,55.66,103.0,Moderate,2019,2,0,46.06,102.08000000000003,110.0,106.0,0
Bengaluru,2019-02-26,51.92,101.91,17.94,42.06,44.18,0.99,6.29,64.35,120.0,Moderate,2019,2,0,46.24666666666667,98.37333333333335,103.0,111.0,1
Bengaluru,2019-02-27,45.49,94.03,10.11,33.49,32.28,0.93,4.45,58.28,115.0,Moderate,2019,2,0,45.54666666666666,97.36333333333334,120.0,112.66666666666667,2
Bengaluru,2019-02-28,50.8,111.32,12.67,38.76,40.15,0.94,4.87,56.36,125.0,Moderate,2019,2,0,49.403333333333336,102.42000000000002,115.0,120.0,3
Bengaluru,2019-03-01,58.18,125.3,13.52,44.64,44.92,1.05,4.93,53.3,143.0,Moderate,2019,3,0,51.49,110.21666666666668,125.0,127.66666666666667,4
Bengaluru,2019-03-02,40.93,95.38,6.74,26.91,26.08,0.83,4.57,49.67,107.0,Moderate,2019,3,0,49.97,110.66666666666669,143.0,125.0,5
Bengaluru,2019-03-03,36.98,92.75,7.87,30.74,30.01,0.86,4.87,55.58,114.0,Moderate,2019,3,0,45.36333333333334,104.47666666666669,107.0,121.33333333333333,6
Bengaluru,2019-03-04,43.15,100.96,5.02,29.23,26.24,0.8,5.09,63.42,123.0,Moderate,2019,3,0,40.35333333333333,96.36333333333334,114.0,114.66666666666667,0
Bengaluru,2019-03-05,49.8,112.83,12.78,31.26,33.34,1.11,4.2,56.77,118.0,Moderate,2019,3,0,43.309999999999995,102.18,123.0,118.33333333333333,1
Bengaluru,2019-03-06,53.53,116.45,23.55,35.74,46.05,1.13,4.12,48.36,128.0,Moderate,2019,3,0,48.82666666666666,110.08,118.0,123.0,2
Bengaluru,2019-03-07,65.98,158.87,41.22,47.25,71.78,1.44,6.25,39.54,152.0,Moderate,2019,3,0,56.43666666666667,129.38333333333335,128.0,132.66666666666666,3
Bengaluru,2019-03-08,69.62,141.49,25.8,46.88,58.06,1.32,7.02,49.42,167.0,Moderate,2019,3,0,63.043333333333344,138.9366666666667,152.0,149.0,4
Bengaluru,2019-03-09,51.08,114.17,6.55,27.19,26.56,1.01,5.51,56.41,151.0,Moderate,2019,3,0,62.22666666666667,138.17666666666668,167.0,156.66666666666666,5
Bengaluru,2019-03-10,39.45,85.59,3.31,19.09,16.78,0.81,5.12,47.45,100.0,Satisfactory,2019,3,0,53.38333333333333,113.75000000000001,151.0,139.33333333333334,6
Bengaluru,2019-03-11,34.4,79.55,4.31,21.93,19.58,0.75,6.11,55.52,91.0,Satisfactory,2019,3,0,41.64333333333334,93.10333333333335,100.0,114.0,0
Bengaluru,2019-03-12,46.15,108.89,6.44,27.97,26.33,0.8,8.64,67.73,105.0,Moderate,2019,3,0,40.0,91.34333333333335,91.0,98.66666666666667,1
Bengaluru,2019-03-13,50.05,120.17,9.24,34.27,33.73,0.89,9.55,59.27,113.0,Moderate,2019,3,0,43.53333333333333,102.87000000000002,105.0,103.0,2
Bengaluru,2019-03-14,43.73,116.74,8.61,29.7,32.81,0.73,6.55,65.46,118.0,Moderate,2019,3,0,46.643333333333324,115.2666666666667,113.0,112.0,3
Bengaluru,2019-03-15,41.75,110.46,8.41,35.68,35.5,0.89,6.12,54.19,106.0,Moderate,2019,3,0,45.17666666666667,115.79000000000002,118.0,112.33333333333333,4
Bengaluru,2019-03-16,44.32,118.8,12.34,38.3,37.28,0.94,5.15,47.32,108.0,Moderate,2019,3,0,43.26666666666667,115.33333333333336,106.0,110.66666666666667,5
Bengaluru,2019-03-17,45.56,104.35,8.28,34.1,29.69,0.87,5.01,66.57,115.0,Moderate,2019,3,0,43.876666666666665,111.20333333333333,108.0,109.66666666666667,6
Bengaluru,2019-03-18,43.24,99.47,5.41,31.64,24.96,0.8,5.61,67.48,123.0,Moderate,2019,3,0,44.373333333333335,107.54000000000002,115.0,115.33333333333333,0
Bengaluru,2019-03-19,39.71,94.23,6.67,30.9,26.76,0.82,5.13,59.72,113.0,Moderate,2019,3,0,42.836666666666666,99.35000000000002,123.0,117.0,1
Bengaluru,2019-03-20,39.8,91.98,6.79,27.36,22.43,0.73,5.7,57.62,102.0,Moderate,2019,3,0,40.916666666666664,95.22666666666669,113.0,112.66666666666667,2
Bengaluru,2019-03-21,49.74,94.78,5.97,27.84,21.97,0.87,5.44,61.82,120.0,Moderate,2019,3,0,43.083333333333336,93.66333333333336,102.0,111.66666666666667,3
Bengaluru,2019-03-22,44.52,96.39,7.16,30.85,24.89,0.94,6.86,59.05,122.0,Moderate,2019,3,0,44.68666666666667,94.38333333333337,120.0,114.66666666666667,4
Bengaluru,2019-03-23,51.6,102.51,6.71,34.12,27.54,0.97,5.8,58.37,119.0,Moderate,2019,3,0,48.620000000000005,97.89333333333336,122.0,120.33333333333333,5
Bengaluru,2019-03-24,47.42,93.06,5.81,28.12,23.65,0.84,6.92,64.14,120.0,Moderate,2019,3,0,47.846666666666664,97.32000000000004,119.0,120.33333333333333,6
Bengaluru,2019-03-25,46.52,105.51,8.2,34.13,30.32,0.84,7.66,49.93,97.0,Satisfactory,2019,3,0,48.51333333333334,100.36000000000001,120.0,112.0,0
Bengaluru,2019-03-26,48.85,112.26,10.0,39.23,36.32,0.93,7.29,57.9,113.0,Moderate,2019,3,0,47.59666666666667,103.61000000000003,97.0,110.0,1
Bengaluru,2019-03-27,56.52,121.14,12.4,40.26,38.77,1.08,6.91,55.64,129.0,Moderate,2019,3,0,50.629999999999995,112.97000000000003,113.0,113.0,2
Bengaluru,2019-03-28,61.59,129.96,14.08,47.4,45.48,1.17,6.72,51.02,148.0,Moderate,2019,3,0,55.653333333333336,121.12000000000002,129.0,130.0,3
Bengaluru,2019-03-29,58.92,129.31,11.08,40.64,39.27,1.14,5.4,62.38,149.0,Moderate,2019,3,0,59.01000000000001,126.80333333333336,148.0,142.0,4
Bengaluru,2019-03-30,57.09,123.2,10.17,38.21,35.11,1.15,4.89,54.03,137.0,Moderate,2019,3,0,59.20000000000001,127.49000000000002,149.0,144.66666666666666,5
Bengaluru,2019-03-31,55.88,107.85,6.77,32.37,26.85,0.9,4.68,52.26,135.0,Moderate,2019,3,0,57.296666666666674,120.12000000000002,137.0,140.33333333333334,6
Bengaluru,2019-04-01,53.46,110.5,11.03,35.35,32.36,1.01,4.73,49.03,126.0,Moderate,2019,4,0,55.47666666666667,113.85000000000002,135.0,132.66666666666666,0
Bengaluru,2019-04-02,55.62,123.38,21.63,40.91,46.62,1.03,5.37,46.15,136.0,Moderate,2019,4,0,54.98666666666667,113.91000000000003,126.0,132.33333333333334,1
Bengaluru,2019-04-03,53.61,120.13,13.21,40.06,39.47,0.94,4.96,54.26,135.0,Moderate,2019,4,0,54.23,118.00333333333334,136.0,132.33333333333334,2
Bengaluru,2019-04-04,58.15,108.63,9.22,32.87,32.36,0.94,6.16,50.92,127.0,Moderate,2019,4,0,55.79333333333333,117.38000000000001,135.0,132.66666666666666,3
Bengaluru,2019-04-05,46.54,108.25,13.01,37.85,39.93,1.07,5.22,53.59,130.0,Moderate,2019,4,0,52.76666666666666,112.33666666666669,127.0,130.66666666666666,4
Bengaluru,2019-04-06,46.55,112.08,7.85,32.46,30.73,0.95,4.83,64.46,130.0,Moderate,2019,4,0,50.413333333333334,109.65333333333335,130.0,129.0,5
Bengaluru,2019-04-07,51.73,103.64,7.95,32.1,30.27,0.98,4.86,68.41,127.0,Moderate,2019,4,0,48.27333333333333,107.99000000000001,130.0,129.0,6
Bengaluru,2019-04-08,52.79,94.86,9.66,34.46,32.46,0.95,5.66,59.17,125.0,Moderate,2019,4,0,50.35666666666666,103.52666666666669,127.0,127.33333333333333,0
Bengaluru,2019-04-09,43.88,90.8,9.09,33.09,30.96,1.09,5.07,66.47,149.0,Moderate,2019,4,0,49.46666666666666,96.43333333333335,125.0,133.66666666666666,1
Bengaluru,2019-04-10,52.18,107.04,9.84,36.58,32.08,1.13,4.99,45.42,123.0,Moderate,2019,4,0,49.61666666666667,97.56666666666668,149.0,132.33333333333334,2
Bengaluru,2019-04-11,49.25,113.7,9.52,34.41,30.94,0.89,5.76,40.76,112.0,Moderate,2019,4,0,48.43666666666667,103.84666666666669,123.0,128.0,3
Bengaluru,2019-04-12,49.46,109.0,9.95,36.1,33.74,0.95,5.41,51.55,130.0,Moderate,2019,4,0,50.29666666666666,109.91333333333336,112.0,121.66666666666667,4
Bengaluru,2019-04-13,47.24,98.37,7.1,30.69,28.27,0.92,7.4,52.04,109.0,Moderate,2019,4,0,48.65,107.02333333333335,130.0,117.0,5
Bengaluru,2019-04-14,41.74,89.76,6.27,27.4,25.14,0.78,8.4,56.7,106.0,Moderate,2019,4,0,46.14666666666667,99.04333333333336,109.0,115.0,6
Bengaluru,2019-04-15,52.38,92.14,8.34,33.83,31.72,1.04,7.56,54.29,111.0,Moderate,2019,4,0,47.120000000000005,93.42333333333336,106.0,108.66666666666667,0
Bengaluru,2019-04-16,40.54,94.39,9.56,33.94,32.87,0.99,5.95,51.67,115.0,Moderate,2019,4,0,44.88666666666666,92.09666666666669,111.0,110.66666666666667,1
Bengaluru,2019-04-17,52.84,97.64,11.81,31.76,33.1,1.16,5.09,38.4,124.0,Moderate,2019,4,0,48.586666666666666,94.72333333333336,115.0,116.66666666666667,2
Bengaluru,2019-04-18,46.1,72.34,12.61,32.17,31.8,1.09,4.1,47.27,127.0,Moderate,2019,4,0,46.49333333333334,88.12333333333335,124.0,122.0,3
Bengaluru,2019-04-19,42.33,63.83,6.84,29.02,25.65,0.9,4.55,47.03,107.0,Moderate,2019,4,0,47.09,77.93666666666668,127.0,119.33333333333333,4
Bengaluru,2019-04-20,29.75,73.46,7.33,31.84,28.96,1.02,5.28,55.89,122.0,Moderate,2019,4,0,39.39333333333334,69.87666666666668,107.0,118.66666666666667,5
Bengaluru,2019-04-21,25.18,69.39,6.37,32.67,27.82,1.04,4.9,56.53,106.0,Moderate,2019,4,0,32.42,68.89333333333335,122.0,111.66666666666667,6
Bengaluru,2019-04-22,40.9,92.48,8.46,31.25,29.57,1.1,4.83,45.27,107.0,Moderate,2019,4,0,31.94333333333333,78.44333333333334,106.0,111.66666666666667,0
Bengaluru,2019-04-23,37.08,77.31,7.76,32.12,28.78,1.31,4.42,57.49,112.0,Moderate,2019,4,0,34.38666666666666,79.72666666666669,107.0,108.33333333333333,1
Bengaluru,2019-04-24,42.76,85.7,6.94,33.95,29.39,1.22,4.37,53.21,108.0,Moderate,2019,4,0,40.24666666666666,85.16333333333336,112.0,109.0,2
Bengaluru,2019-04-25,57.96,109.49,8.23,36.31,32.06,1.19,5.35,54.27,126.0,Moderate,2019,4,0,45.93333333333334,90.83333333333336,108.0,115.33333333333333,3
Bengaluru,2019-04-26,63.83,109.42,5.79,33.66,27.21,1.08,4.45,57.17,144.0,Moderate,2019,4,0,54.85,101.53666666666668,126.0,126.0,4
Bengaluru,2019-04-27,66.34,123.11,7.59,29.77,27.39,0.84,4.97,61.68,150.0,Moderate,2019,4,0,62.71,114.00666666666667,144.0,140.0,5
Bengaluru,2019-04-28,61.63,117.36,6.47,30.6,28.62,1.0,5.76,53.79,141.0,Moderate,2019,4,0,63.93333333333334,116.63000000000001,150.0,145.0,6
Bengaluru,2019-04-29,62.42,108.27,6.84,30.05,27.53,0.95,4.5,50.57,140.0,Moderate,2019,4,0,63.46333333333334,116.24666666666668,141.0,143.66666666666666,0
Bengaluru,2019-04-30,53.78,94.01,6.44,23.6,26.58,0.92,3.88,60.14,124.0,Moderate,2019,4,0,59.27666666666667,106.54666666666668,140.0,135.0,1
Bengaluru,2019-05-01,42.75,74.84,7.54,21.81,23.34,0.99,4.72,55.94,111.0,Moderate,2019,5,0,52.98333333333334,92.37333333333335,124.0,125.0,2
Bengaluru,2019-05-02,46.45,102.47,12.06,21.41,27.32,0.86,4.34,46.73,103.0,Moderate,2019,5,0,47.66,90.44000000000001,111.0,112.66666666666667,3
Bengaluru,2019-05-03,47.56,95.06,8.56,22.23,25.52,0.74,4.43,48.84,112.0,Moderate,2019,5,0,45.586666666666666,90.79000000000002,103.0,108.66666666666667,4
Bengaluru,2019-05-04,56.62,116.59,7.6,25.08,26.34,0.85,3.67,51.98,120.0,Moderate,2019,5,0,50.21,104.70666666666669,112.0,111.66666666666667,5
Bengaluru,2019-05-05,54.62,110.84,6.9,26.36,25.65,0.8,4.21,61.04,132.0,Moderate,2019,5,0,52.93333333333334,107.49666666666668,120.0,121.33333333333333,6
Bengaluru,2019-05-06,52.76,106.65,7.47,27.54,27.94,0.8,4.03,66.44,131.0,Moderate,2019,5,0,54.666666666666664,111.36000000000001,132.0,127.66666666666667,0
Bengaluru,2019-05-07,42.61,87.52,10.42,23.95,27.32,0.86,4.63,47.19,113.0,Moderate,2019,5,0,49.99666666666667,101.67000000000002,131.0,125.33333333333333,1
Bengaluru,2019-05-08,33.28,81.91,10.92,25.0,25.5,0.88,4.16,34.37,87.0,Satisfactory,2019,5,0,42.883333333333326,92.02666666666669,113.0,110.33333333333333,2
Bengaluru,2019-05-09,51.42,94.86,17.94,30.32,35.49,1.36,4.4,37.92,106.0,Moderate,2019,5,0,42.43666666666667,88.09666666666669,87.0,102.0,3
Bengaluru,2019-05-10,39.33,93.68,8.88,29.13,27.99,0.94,4.23,49.37,120.0,Moderate,2019,5,0,41.343333333333334,90.15000000000002,106.0,104.33333333333333,4
Bengaluru,2019-05-11,40.38,93.84,6.49,27.17,24.4,0.97,3.64,48.35,105.0,Moderate,2019,5,0,43.71,94.12666666666668,120.0,110.33333333333333,5
Bengaluru,2019-05-12,34.41,93.08,9.18,26.85,28.06,1.06,4.01,41.87,101.0,Moderate,2019,5,0,38.04,93.53333333333336,105.0,108.66666666666667,6
Bengaluru,2019-05-13,32.08,86.2,5.34,25.1,22.24,0.91,4.11,50.16,106.0,Moderate,2019,5,0,35.623333333333335,91.04000000000002,101.0,104.0,0
Bengaluru,2019-05-14,31.91,88.8,6.66,24.31,24.52,0.92,5.41,50.77,88.0,Satisfactory,2019,5,0,32.800000000000004,89.36000000000001,106.0,98.33333333333333,1
Bengaluru,2019-05-15,33.89,81.23,7.43,24.45,25.03,1.01,4.29,38.96,96.0,Satisfactory,2019,5,0,32.626666666666665,85.41000000000003,88.0,96.66666666666667,2
Bengaluru,2019-05-16,38.93,93.74,12.36,34.47,36.97,1.23,3.69,44.94,102.0,Moderate,2019,5,0,34.910000000000004,87.92333333333335,96.0,95.33333333333333,3
Bengaluru,2019-05-17,40.64,91.59,14.27,32.51,36.02,1.19,4.17,36.64,110.0,Moderate,2019,5,0,37.82,88.85333333333335,102.0,102.66666666666667,4
